subject_ID age gender site ggnetage resnetage bbnetage obbnetage svmage lmmmeanage lmmquantage lmmnobiasage meancombinedage mediancombinedage agedif_ggnet agedif_resnet agedif_bbnet agedif_obbnet agedif_svm agedif_lmmmean agedif_lmmquant agedif_lmmnobias agedif_meancombined agedif_mediancombined trainData ggnetage_meansite agedif_ggnet_meansite ggnetage_mediansite agedif_ggnet_mediansite ggnetage_pct ggnetage_quantile agedif_ggnet_quantile resnetage_meansite agedif_resnet_meansite resnetage_mediansite agedif_resnet_mediansite resnetage_pct resnetage_quantile agedif_resnet_quantile bbnetage_meansite agedif_bbnet_meansite bbnetage_mediansite agedif_bbnet_mediansite bbnetage_pct bbnetage_quantile agedif_bbnet_quantile svmage_meansite agedif_svm_meansite svmage_mediansite agedif_svm_mediansite svmage_pct svmage_quantile agedif_svm_quantile lmmmeanage_meansite agedif_lmmmean_meansite lmmmeanage_mediansite agedif_lmmmean_mediansite lmmmeanage_pct lmmmeanage_quantile agedif_lmmmean_quantile lmmquantage_meansite agedif_lmmquant_meansite lmmquantage_mediansite agedif_lmmquant_mediansite lmmquantage_pct lmmquantage_quantile agedif_lmmquant_quantile lmmnobiasage_meansite agedif_lmmnobias_meansite lmmnobiasage_mediansite agedif_lmmnobias_mediansite lmmnobiasage_pct lmmnobiasage_quantile agedif_lmmnobias_quantile obbnetage_meansite agedif_obbnet_meansite obbnetage_mediansite agedif_obbnet_mediansite obbnetage_pct obbnetage_quantile agedif_obbnet_quantile
sub1637 34 m 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
sub1638 20 f 16 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
sub1639 21.911 m 15 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
sub164 24 f 10 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
sub1640 42.51 f 9 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
sub1642 59 m 2 54.6718597412109 57.3488121032715 60.5694274902344 58.0822143554688 46.2729734802155 48.6544231308308 49 48.7100826362251 53.5142443287474 54.6718597412109 4.32814025878906 1.65118789672852 -1.56942749023438 0.917785644531243 12.7270265197845 10.3455768691692 10 10.2899173637749 5.4857556712526 4.32814025878906 0 56.2477743807816 2.75222561921839 57.8342917930014 1.16570820699859 0.833962264150943 54.19 4.81 59.4197030408383 -0.419703040838314 61.6471136576877 -2.64711365768773 0.869811320754717 58 1 63.9412448995948 -4.94124489959482 67.0822402033311 -8.08224020333108 0.90188679245283 61 -2 48.791112615067 10.208887384933 48.8709997190306 10.1290002809694 0.783018867924528 50 9 48.721632810528 10.278367189472 48.7874814100483 10.2125185899517 0.782608695652174 50 9 49.3917048975843 9.60829510241573 49.592942622533 9.40705737746703 0.783018867924528 50 9 48.7009760462077 10.2990239537923 48.7626509138124 10.2373490861876 0.803402646502836 51.7427599243856 7.25724007561438 60.37822374861 -1.37822374860996 62.7993049911085 -3.7993049911085 0.886792452830189 59.1671698113207 -0.167169811320747
sub1643 27 m 2 25.6663970947266 26.4813556671143 29.2083396911621 29.2083396911621 29.7595864042481 28.6746458388056 26 24.6706050611157 27.856952055317 28.6746458388056 1.33360290527344 0.518644332885742 -2.20833969116211 -2.20833969116211 -2.75958640424814 -1.6746458388056 1 2.3293949388843 -0.856952055316967 -1.6746458388056 0 25.5364347069688 1.46356529303118 20.917677344293 6.08232265570698 0.392452830188679 26 1 26.4552393641878 0.544760635812199 22.0221279363052 4.97787206369476 0.388679245283019 26 1 26.9376191239371 0.0623808760628854 22.6019732897696 4.3980267102304 0.424528301886792 27 0 28.8034155791746 -1.80341557917455 24.8447568709919 2.15524312900813 0.405660377358491 26 1 28.6349948261348 -1.63499482613483 24.6423064383124 2.35769356168758 0.434782608695652 27 0 26.8979623613315 0.102037638668506 22.5543038155316 4.44569618446841 0.430188679245283 27 0 28.6152801286364 -1.61528012863641 24.6186083549904 2.38139164500963 0.396975425330813 26 1 26.7975844944358 0.202415505564197 22.4336444418042 4.56635555819583 0.424528301886792 27 0
sub1646 18 m 10 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
sub1647 37.73 f 9 35.5530738830566 30.1321067810059 27.3328971862793 27.3328971862793 37.6340444414319 35.0105777934977 36.76126953125 32.389117322213 32.8224095432572 35.0105777934977 2.17692611694336 7.59789321899414 10.3971028137207 10.3971028137207 0.0959555585680718 2.71942220650229 0.968730468749996 5.34088267778699 4.90759045674275 2.71942220650229 0 34.0376472223933 3.69235277760668 31.1503939870888 6.57960601291121 0.594339622641509 34 3.73 28.0728355392984 9.65716446070156 23.556068512164 14.173931487836 0.530188679245283 30 7.73 25.1110557163796 12.6189442836204 19.7851665700192 17.9448334299808 0.347169811320755 25 12.73 34.9452947155649 2.78470528443513 32.3059997037252 5.42400029627476 0.633962264150943 37 0.729999999999997 35.0105777934977 2.71942220650229 32.389117322213 5.340882677787 0.601134215500945 34.0079206049149 3.72207939508507 34.2408593774975 3.4891406225025 31.409121224144 6.32087877585595 0.635849056603774 37.0005660377359 0.729433962264146 35.0105777934977 2.71942220650228 32.389117322213 5.34088267778699 0.612476370510397 35 2.73 23.9772990094022 13.7527009905978 18.3416813604915 19.3883186395085 0.347169811320755 25 12.73
sub1648 26 f 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
sub1649 78.58 f 9 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
sub165 22 f 4 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
sub1652 28 m 3 20.158260345459 21.1028614044189 26.4422645568848 26.4422645568848 20.3580847301767 19.1477328624114 20 17.1596378330163 21.9502097794622 20.3580847301767 7.84173965454102 6.89713859558105 1.55773544311523 1.55773544311523 7.64191526982326 8.8522671375886 8 10.8403621669837 6.04979022053777 7.64191526982326 0 20.034350664201 7.96564933579896 17.9690024770272 10.0309975229728 0.0226415094339623 18.7509433962264 9.24905660377359 19.6015747420747 8.39842525792528 17.5900334642952 10.4099665357048 0.0471698113207547 19 9 25.6931799332532 2.30682006674676 22.92427108526 5.07572891474 0.29622641509434 24 4 18.1410271143765 9.85897288562354 16.3110753147814 11.6889246852186 0.069811320754717 20 8 18.9945060987812 9.0054939012188 17.0584414956867 10.9415585043133 0.0907372400756144 20 8 19.7993300460848 8.20066995391517 17.7632019066499 10.2367980933501 0.1 20 8 18.9070167921029 9.09298320789707 16.9818297100459 11.0181702899541 0.0982986767485822 20 8 25.6931799332532 2.30682006674676 22.92427108526 5.07572891474 0.29622641509434 24 4
sub1653 30 m 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
sub1654 22 f 4 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
sub1655 28.48 f 9 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
sub1656 19 m 14 27.4946212768555 21.2536945343018 24.7729568481445 24.7729568481445 22.8862235806917 18.268229633552 21 9.00853823919063 22.9212403888129 22.8862235806917 -8.49462127685547 -2.25369453430176 -5.77295684814453 -5.77295684814453 -3.88622358069175 0.731770366448 -2 9.99146176080937 -3.92124038881286 -3.88622358069175 0 23.7474859434459 -4.74748594344587 16.2548821560196 2.74511784398036 0.449056603773585 27.3999245283019 -8.39992452830188 18.0353182711871 0.964681728812934 9.21250981985224 9.78749018014776 0.060377358490566 20 -1 21.3866410822836 -2.38664108228363 13.3442623188296 5.65573768117036 0.188679245283019 22 -3 18.1347111325523 0.865288867447703 9.33504850874444 9.66495149125556 0.133962264150943 21 -2 17.8525727951046 1.14742720489541 8.98720801514977 10.0127919848502 0.0642722117202268 20 -1 18.4271496174921 0.572850382507927 9.69558776713708 9.30441223286292 0.152830188679245 21 -2 17.8136030410451 1.18639695895486 8.93916329138084 10.0608367086192 0.0189035916824197 18 1 20.919323185789 -1.91932318578898 12.7681191074788 6.23188089252124 0.188679245283019 22 -3
sub1657 20 f 4 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
sub1658 60.07 f 9 61.6484603881836 62.0449867248535 57.5757827758789 58.4086513519287 49.9833293644854 52.0878718132585 53 54.1317197558508 56.3927260597984 57.5757827758789 -1.57846038818359 -1.97498672485352 2.4942172241211 1.66134864807129 10.0866706355146 7.9821281867415 7.07 5.9382802441492 3.67727394020162 2.4942172241211 0 63.7721280158008 -3.70212801580076 69.0079722259832 -8.93797222598322 0.915094339622642 63 -2.93 63.1613358940471 -3.09133589404712 68.2303191471336 -8.16031914713357 0.90188679245283 61 -0.93 59.3374146633068 0.732585336693226 63.3617492811274 -3.29174928112742 0.879245283018868 58.8556603773585 1.21433962264148 52.1175583690431 7.9524416309569 54.1695163165531 5.90048368344687 0.826415094339623 54 6.07 52.0878718132585 7.9821281867415 54.1317197558508 5.93828024414915 0.818525519848771 53 7.07 52.1231911759109 7.94680882408908 54.1766879375471 5.8933120624529 0.826415094339623 54 6.07 52.0878718132585 7.98212818674153 54.1317197558508 5.9382802441492 0.839319470699433 55 5.07 60.2519669099913 -0.181966909991338 64.5261460457111 -4.45614604571106 0.890566037735849 59.8501886792453 0.219811320754708
sub1659 23 f 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
sub166 44 f 2 30.7574653625488 34.3196678161621 42.995475769043 43.5012016296387 42.7816515949832 44.4851818497365 44 43.6936912712377 40.4058062888732 42.995475769043 13.2425346374512 9.68033218383789 1.00452423095703 0.498798370361328 1.21834840501676 -0.485181849736499 0 0.306308728762303 3.59419371112681 1.00452423095703 0 30.9269202434789 13.0730797565211 27.3973190126884 16.6026809873116 0.532075471698113 30 14 34.8260540005655 9.17394599943453 32.0842789148983 11.9157210851017 0.60377358490566 34.5660377358491 9.43396226415094 43.2053591721336 0.794640827866424 42.1566359547514 1.8433640452486 0.718867924528302 44.5142075471698 -0.514207547169811 44.5652391600468 -0.565239160046836 43.7912818459274 0.208718154072614 0.716981132075472 44 0 44.5300925816809 -0.53009258168094 43.7490338457911 0.250966154208911 0.737240075614367 46 -2 44.5017608679641 -0.501760867964101 43.7149776644892 0.285022335510817 0.724528301886792 45 -1 44.5096324013278 -0.509632401327792 43.7244396536239 0.275560346376054 0.761814744801512 48 -4 43.4203428268677 0.579657173132276 42.415057397088 1.58494260291204 0.70188679245283 43 1
sub1660 23 m 14 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
sub1662 23 m 0 19.9553070068359 25.9067420959473 25.8214302062988 25.8214302062988 31.8361865742909 30.8387519886654 28.022734375 26.5570748285644 26.8860832076196 25.9067420959473 3.04469299316406 -2.90674209594727 -2.82143020629883 -2.82143020629883 -8.83618657429095 -7.8387519886654 -5.022734375 -3.5570748285644 -3.8860832076196 -2.90674209594727 0 20.9088198482273 2.09118015177265 19.4616283194119 3.53837168058813 0.00943396226415094 18 5 26.0715034745315 -3.07150347453147 23.1506309224551 -0.150630922455115 0.364150943396226 25 -2 25.1175818022962 -2.11758180229617 22.4690048948508 0.530995105149174 0.252830188679245 23 0 30.7228390563081 -7.72283905630811 26.4742490851829 -3.4742490851829 0.494339622641509 29 -6 30.8387519886654 -7.8387519886654 26.5570748285645 -3.55707482856446 0.500945179584121 29 -6 28.5537317415784 -5.55373174157836 24.9243105048778 -1.92431050487781 0.490566037735849 29 -6 30.8387519886653 -7.83875198866532 26.5570748285644 -3.5570748285644 0.480151228733459 28.3627788279773 -5.36277882797732 24.8459418447961 -1.84594184479607 22.2749041939667 0.725095806033259 0.252830188679245 23 0
sub1664 52 f 2 41.5736045837402 43.6534690856934 48.541145324707 48.1807861328125 43.6998046783535 45.4239264936944 46 44.8231798780095 45.2961051855716 45.4239264936944 10.4263954162598 8.34653091430664 3.45885467529297 3.8192138671875 8.30019532164646 6.5760735063056 6 7.1768201219905 6.70389481442842 6.5760735063056 0 42.3791811375668 9.62081886243324 41.1635273410591 10.8364726589409 0.671698113207547 41 11 44.7939550989575 7.20604490104252 44.0662102021866 7.93378979781343 0.726415094339623 45 7 49.7488146232968 2.25118537670318 50.0222069333717 1.97779306662828 0.80188679245283 51 1 45.6765657206459 6.32343427935409 45.1271536965204 6.87284630347965 0.745283018867924 46.3402830188679 5.6597169811321 45.4738580475001 6.52614195249993 44.883488617276 7.11651138272401 0.75047258979206 47 5 46.4577384798122 5.54226152018784 46.0661636477067 5.93383635229331 0.749056603773585 47 5 45.4533536043821 6.54664639561789 44.8588412189824 7.14115878101763 0.771266540642722 49 3 48.8627519557943 3.13724804420575 48.957113901905 3.04288609809502 0.756603773584906 47 5
sub1665 23 m 8 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
sub1666 51 m 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
sub1667 24 f 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
sub1668 36 f 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
sub1670 19 f 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
sub1671 27 m 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
sub1672 28.46 m 5 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
sub1673 26.75 f 9 39.0383033752441 34.5203590393066 33.937686920166 33.937686920166 30.1394375956193 23.9101201806723 26 18.2561500952136 31.6405134330249 33.937686920166 -12.2883033752441 -7.77035903930664 -7.18768692016602 -7.18768692016602 -3.38943759561927 2.8398798193277 0.75 8.4938499047864 -4.89051343302491 -7.18768692016602 0 38.0089043400339 -11.2589043400339 36.206550107063 -9.45655010706301 0.645283018867924 38.7523396226415 -12.0023396226415 32.8977586171605 -6.14775861716047 29.6991017195004 -2.94910171950043 0.605660377358491 35 -8.25 32.5858022491221 -5.83580224912208 29.3019226770215 -2.55192267702146 0.562264150943396 32 -5.25 24.5236901014222 2.2263098985778 19.0373398338612 7.71266016613883 0.418867924528302 26.6035471698113 0.146452830188675 23.9101201806723 2.8398798193277 18.2561500952137 8.49384990478634 0.264650283553875 23 3.75 22.3903891267414 4.35961087325865 16.3212470553387 10.4287529446613 0.430188679245283 27 -0.25 23.9101201806723 2.83987981932773 18.2561500952136 8.49384990478639 0.117202268431002 21 5.75 31.6870573268623 -4.93705732686233 28.1576516050745 -1.40765160507454 0.562264150943396 32 -5.25
sub1674 23 f 3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
sub1675 68 f 14 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
sub1676 20 f 4 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
sub1677 25 f 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
sub1678 35.41 f 9 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
sub168 21 f 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
sub1680 28 m 3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
sub1681 51 f 2 45.982250213623 51.9221572875977 50.7499160766602 50.9489288330078 49.8891099267797 52.8163221654196 52.96498046875 53.7176398802091 50.7533807102626 50.9489288330078 5.01774978637695 -0.922157287597656 0.250083923339844 0.0510711669921875 1.11089007322035 -1.8163221654196 -1.96498046875 -2.7176398802091 0.246619289737438 0.0510711669921875 0 47.0471092134257 3.95289078657433 46.7746176705937 4.22538232940629 0.743396226415094 46 5 53.6243837560444 -2.62438375604435 54.6808409416091 -3.68084094160915 0.816981132075472 53 -2 52.3549910050967 -1.35499100509668 53.1549653768034 -2.1549653768034 0.816981132075472 53 -2 53.1680608087882 -2.1680608087882 54.1323172208313 -3.13231722083125 0.824528301886792 53.41 -2.41 52.9057915232855 -1.90579152328547 53.8170560112104 -2.81705601121043 0.822306238185255 53 -2 53.2694114117292 -2.26941141172919 54.2541458734611 -3.25414587346106 0.818867924528302 53 -2 52.8849385211924 -1.88493852119237 53.7919896270492 -2.7919896270492 0.835538752362949 54.5081474480151 -3.50814744801511 52.0821328840576 -1.08213288405755 52.8269758406716 -1.82697584067158 0.811320754716981 52 -1
sub1683 26 m 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
sub1684 31.46 m 9 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
sub1686 25 f 12 25.5987987518311 23.3721008300781 26.6805934906006 26.6805934906006 24.6266082529906 20.5091831178646 22 20.266401913804 24.2096968477094 24.6266082529906 -0.598798751831055 1.62789916992188 -1.68059349060059 -1.68059349060059 0.373391747009364 4.4908168821354 3 4.733598086196 0.79030315229063 0.373391747009364 0 25.1066971499809 -0.106697149980921 24.0367711879348 0.963228812065228 0.390566037735849 26 -1 24.265142893602 0.734857106398032 23.3466220576439 1.65337794235611 0.188679245283019 22 3 25.6856427228419 -0.685642722841855 24.5115579061613 0.488442093838696 0.309433962264151 24 1 20.5488111333268 4.45118886667319 20.2989004012147 4.7010995987853 0.220754716981132 22 3 20.5091831178646 4.49081688213538 20.266401913804 4.73359808619604 0.119092627599244 21 4 21.7037127484708 3.29628725152922 21.2460221574431 3.75397784255686 0.215094339622642 22 3 20.5091831178646 4.49081688213537 20.266401913804 4.73359808619602 0.175803402646503 22 3 25.6846306761917 -0.684630676191663 24.5107279381466 0.489272061853413 0.309433962264151 24 1
sub1687 33.08 f 9 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
sub1688 19 m 3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
sub1689 59 m 2 50.527214050293 54.6598663330078 50.8161659240723 50.6481590270996 54.2783881336492 58.5693251378077 60.44427734375 60.6395982145225 54.2776279928114 54.2783881336492 8.47278594970703 4.34013366699219 8.18383407592774 8.35184097290039 4.72161186635081 0.430674862192298 -1.44427734375 -1.6395982145225 4.72237200718864 4.72161186635081 0 51.8593726789107 7.14062732108928 52.5592065836068 6.44079341639319 0.792452830188679 50.1615094339624 8.83849056603763 56.548081423564 2.45191857643595 58.1952763489465 0.804723651053472 0.843396226415094 55 4 52.4331606329182 6.56683936708178 53.2489293016122 5.75107069838784 0.820754716981132 53 6 58.4808147944822 0.519185205517843 60.5185215555754 -1.51852155557539 0.894339622641509 60.0297358490566 -1.02973584905661 58.6895641019529 0.310435898047089 60.7694489909195 -1.76944899091953 0.892249527410208 60 -1 60.5840800316618 -1.5840800316618 63.0467548618723 -4.04675486187233 0.89811320754717 60.8472452830189 -1.84724528301886 58.6684398399179 0.331560160082148 60.7440565383159 -1.74405653831589 0.886578449905482 59.1458790170132 -0.145879017013236 51.7323342349959 7.26766576500414 52.4064998210891 6.59350017891087 0.80188679245283 51 8
sub169 40 f 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
sub1690 23 m 10 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
